id,event_id,date,approved,person_ids,region_code,super_region_code,attempts,best,average,record_category,regional_single_record,regional_average_record,competition_id,round_id,ranking,proceeds,video_link,discussion_link,created_at,updated_at
100,333fm,2023-06-30T00:00:00.000Z,TRUE,[9],DE,EUROPE,"[{""result"":37},{""result"":34},{""result"":36}]",34,3567,meetups,,WR,Munich30062023,37,1,,,,2023-07-01T21:32:53.254Z,2026-01-27T20:41:09.092Z
101,333fm,2023-06-30T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":49},{""result"":46},{""result"":46}]",46,4700,meetups,NR,NR,Munich30062023,37,2,,,,2023-07-01T21:32:53.257Z,2026-01-27T20:41:10.559Z
102,333fm,2023-06-30T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":-1},{""result"":-1},{""result"":32}]",32,-1,meetups,WR,,Munich30062023,37,3,,,,2023-07-01T21:32:53.259Z,2026-01-27T20:41:07.483Z
103,333oh,2023-06-30T00:00:00.000Z,TRUE,[9],DE,EUROPE,"[{""result"":1295},{""result"":1419},{""result"":1347},{""result"":1592},{""result"":1171}]",1171,1354,meetups,WR,WR,Munich30062023,38,1,,,,2023-07-01T21:32:53.267Z,2026-01-27T20:41:12.124Z
104,333oh,2023-06-30T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":2548},{""result"":2142},{""result"":2319},{""result"":2170},{""result"":1928}]",1928,2210,meetups,,NR,Munich30062023,38,2,,,,2023-07-01T21:32:53.269Z,2026-01-27T20:41:13.692Z
105,333oh,2023-06-30T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":2821},{""result"":2905},{""result"":3211},{""result"":4316},{""result"":3519}]",2821,3212,meetups,,,Munich30062023,38,3,,,,2023-07-01T21:32:53.270Z,2023-11-16T19:35:38.381Z
106,333oh,2023-06-30T00:00:00.000Z,TRUE,[8],DE,EUROPE,"[{""result"":2900},{""result"":4147},{""result"":2386},{""result"":3296},{""result"":3923}]",2386,3373,meetups,,,Munich30062023,38,4,,,,2023-07-01T21:32:53.272Z,2023-11-16T19:35:38.391Z
107,333_team_bld_old,2023-06-30T00:00:00.000Z,TRUE,"[9,1]",DE,EUROPE,"[{""result"":4472},{""result"":4589},{""result"":4492},{""result"":6788},{""result"":2862}]",2862,4518,meetups,,,Munich30062023,39,1,,,,2023-07-01T21:32:53.279Z,2023-11-16T19:35:38.395Z
108,333_team_bld_old,2023-06-30T00:00:00.000Z,TRUE,"[4,8]",,EUROPE,"[{""result"":6909},{""result"":14831},{""result"":10391},{""result"":-1},{""result"":10644}]",6909,11955,meetups,,,Munich30062023,39,2,,,,2023-07-01T21:32:53.281Z,2024-09-25T01:26:00.169Z
109,333_team_factory,2023-06-30T00:00:00.000Z,TRUE,"[9,1]",DE,EUROPE,"[{""result"":1059},{""result"":898},{""result"":1385},{""result"":1257},{""result"":1139}]",898,1152,meetups,WR,WR,Munich30062023,40,1,,,,2023-07-01T21:32:53.288Z,2026-01-27T20:41:45.463Z
110,333_team_factory,2023-06-30T00:00:00.000Z,TRUE,"[4,8]",,EUROPE,"[{""result"":2508},{""result"":2208},{""result"":3334},{""result"":2292},{""result"":2042}]",2042,2336,meetups,,,Munich30062023,40,2,,,,2023-07-01T21:32:53.290Z,2023-11-16T19:35:38.417Z
111,333,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":917},{""result"":1028},{""result"":1121},{""result"":1078},{""result"":688}]",688,1008,meetups,NR,NR,Munich07072023,41,2,TRUE,,,2023-07-07T14:49:13.791Z,2026-01-27T20:40:48.384Z
112,333,2023-07-07T00:00:00.000Z,TRUE,[19],DE,EUROPE,"[{""result"":1095},{""result"":821},{""result"":824},{""result"":878},{""result"":1106}]",821,932,meetups,,,Munich07072023,41,1,TRUE,,,2023-07-07T19:28:08.100Z,2024-12-06T21:48:03.708Z
113,333,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":993},{""result"":1147},{""result"":1143},{""result"":1054},{""result"":1314}]",993,1115,meetups,,,Munich07072023,41,3,TRUE,,,2023-07-07T17:34:32.009Z,2024-12-06T21:48:03.805Z
114,333,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":1138},{""result"":1013},{""result"":1139},{""result"":1625},{""result"":1205}]",1013,1161,meetups,,,Munich07072023,41,5,TRUE,,,2023-07-07T17:34:32.009Z,2024-12-06T21:48:03.830Z
115,333,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":1230},{""result"":1220},{""result"":1549},{""result"":1191},{""result"":1179}]",1179,1214,meetups,,NR,Munich07072023,41,6,TRUE,,,2023-07-07T19:28:08.100Z,2026-01-27T20:40:48.384Z
116,333,2023-07-07T00:00:00.000Z,TRUE,[10],DE,EUROPE,"[{""result"":1115},{""result"":1115},{""result"":1286},{""result"":1092},{""result"":1165}]",1092,1132,meetups,,,Munich07072023,41,4,TRUE,,,2023-07-07T14:49:13.791Z,2024-12-06T21:48:03.810Z
117,333,2023-07-07T00:00:00.000Z,TRUE,[16],DE,EUROPE,"[{""result"":1576},{""result"":1469},{""result"":1547},{""result"":1281},{""result"":1498}]",1281,1505,meetups,,,Munich07072023,41,9,,,,2023-07-07T19:28:08.100Z,2023-11-16T19:35:38.448Z
118,333,2023-07-07T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":1334},{""result"":1127},{""result"":1214},{""result"":1194},{""result"":1259}]",1127,1222,meetups,,,Munich07072023,41,7,,,,2023-07-07T17:34:32.009Z,2023-11-16T19:35:38.451Z
119,333,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":1020},{""result"":1256},{""result"":1429},{""result"":1747},{""result"":1220}]",1020,1302,meetups,,,Munich07072023,41,8,,,,2023-07-07T17:34:32.009Z,2023-11-16T19:35:38.454Z
120,333,2023-07-07T00:00:00.000Z,TRUE,[13],DE,EUROPE,"[{""result"":1714},{""result"":1460},{""result"":1723},{""result"":2153},{""result"":1783}]",1460,1740,meetups,,,Munich07072023,41,10,,,,2023-07-07T19:28:08.100Z,2023-11-16T19:35:38.456Z
121,333,2023-07-07T00:00:00.000Z,TRUE,[14],DE,EUROPE,"[{""result"":2610},{""result"":2560},{""result"":1982},{""result"":2156},{""result"":2562}]",1982,2426,meetups,,,Munich07072023,41,11,,,,2023-07-07T19:28:08.100Z,2023-11-16T19:35:38.460Z
122,333,2023-07-07T00:00:00.000Z,TRUE,[18],IN,ASIA,"[{""result"":4790},{""result"":3706},{""result"":4682},{""result"":4408},{""result"":3483}]",3483,4265,meetups,AsR,AsR,Munich07072023,41,12,,,,2023-07-07T19:28:08.100Z,2026-01-27T20:40:46.984Z
123,333,2023-07-07T00:00:00.000Z,TRUE,[19],DE,EUROPE,"[{""result"":1182},{""result"":1441},{""result"":934},{""result"":853},{""result"":965}]",853,1027,meetups,,,Munich07072023,42,1,,,,2023-07-07T19:28:08.200Z,2023-11-16T19:35:38.466Z
124,333,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":969},{""result"":930},{""result"":1317},{""result"":1189},{""result"":1436}]",930,1158,meetups,,,Munich07072023,42,2,,,,2023-07-07T19:28:08.200Z,2023-11-16T19:35:38.469Z
125,333,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":1058},{""result"":1064},{""result"":1253},{""result"":1351},{""result"":1346}]",1058,1221,meetups,,,Munich07072023,42,3,,,,2023-07-07T19:28:08.200Z,2023-11-16T19:35:38.482Z
126,333,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":1348},{""result"":1157},{""result"":1388},{""result"":1185},{""result"":1048}]",1048,1230,meetups,,,Munich07072023,42,4,,,,2023-07-07T19:28:08.201Z,2023-11-16T19:35:38.491Z
127,333,2023-07-07T00:00:00.000Z,TRUE,[10],DE,EUROPE,"[{""result"":1423},{""result"":1063},{""result"":1205},{""result"":1151},{""result"":1521}]",1063,1260,meetups,,,Munich07072023,42,5,,,,2023-07-07T19:28:08.201Z,2023-11-16T19:35:38.497Z
128,333,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":1140},{""result"":1409},{""result"":1137},{""result"":-1},{""result"":1367}]",1137,1305,meetups,,,Munich07072023,42,6,,,,2023-07-07T19:28:08.201Z,2023-11-16T19:35:38.505Z
129,666,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":15056},{""result"":13930},{""result"":16554}]",13930,15180,meetups,WR,,Munich07072023,43,1,,,,2023-07-07T15:05:05.156Z,2026-01-27T20:40:57.505Z
130,666,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":14753},{""result"":15486},{""result"":16570}]",14753,15603,meetups,NR,NR,Munich07072023,43,2,,,,2023-07-07T15:05:05.156Z,2026-01-27T20:41:00.697Z
131,666,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":16787},{""result"":15171},{""result"":17334}]",15171,16431,meetups,NR,NR,Munich07072023,43,3,,,,2023-07-07T19:28:08.327Z,2026-01-27T20:41:00.697Z
132,333oh,2023-07-07T00:00:00.000Z,TRUE,[19],DE,EUROPE,"[{""result"":1383},{""result"":1005},{""result"":1346},{""result"":1014},{""result"":1004}]",1004,1122,meetups,,,Munich07072023,44,1,TRUE,,,2023-07-07T19:28:08.342Z,2024-12-06T21:48:03.842Z
133,333oh,2023-07-07T00:00:00.000Z,TRUE,[10],DE,EUROPE,"[{""result"":1587},{""result"":1704},{""result"":1613},{""result"":1789},{""result"":2307}]",1587,1702,meetups,,,Munich07072023,44,2,TRUE,,,2023-07-07T19:28:08.342Z,2024-12-06T21:48:03.846Z
134,333oh,2023-07-07T00:00:00.000Z,TRUE,[6],DE,EUROPE,"[{""result"":1814},{""result"":1768},{""result"":1663},{""result"":1800},{""result"":1870}]",1663,1794,meetups,,,Munich07072023,44,3,TRUE,,,2023-07-07T19:28:08.342Z,2024-12-06T21:48:03.850Z
135,333oh,2023-07-07T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":-1},{""result"":2931},{""result"":2137},{""result"":1785},{""result"":1980}]",1785,2349,meetups,,,Munich07072023,44,4,TRUE,,,2023-07-07T19:28:08.342Z,2024-12-06T21:48:03.855Z
136,333oh,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":2929},{""result"":2256},{""result"":2223},{""result"":1690},{""result"":3072}]",1690,2469,meetups,,,Munich07072023,44,5,TRUE,,,2023-07-07T19:28:08.342Z,2024-12-06T21:48:03.859Z
137,333oh,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":1943},{""result"":3113},{""result"":2578},{""result"":2553},{""result"":2467}]",1943,2533,meetups,,,Munich07072023,44,6,TRUE,,,2023-07-07T19:28:08.342Z,2024-12-06T21:48:03.864Z
138,333oh,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":2005},{""result"":3034},{""result"":-1},{""result"":2123},{""result"":2524}]",2005,2560,meetups,NR,NR,Munich07072023,44,7,,,,2023-07-07T19:28:08.342Z,2026-01-27T20:41:13.692Z
139,333oh,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":1713},{""result"":3020},{""result"":2257},{""result"":2738},{""result"":2881}]",1713,2625,meetups,,,Munich07072023,44,8,,,,2023-07-07T19:28:08.342Z,2023-11-16T19:35:38.589Z
140,333oh,2023-07-07T00:00:00.000Z,TRUE,[16],DE,EUROPE,"[{""result"":2380},{""result"":2767},{""result"":2599},{""result"":3655},{""result"":3636}]",2380,3001,meetups,,,Munich07072023,44,9,,,,2023-07-07T19:28:08.342Z,2023-11-16T19:35:38.623Z
141,333oh,2023-07-07T00:00:00.000Z,TRUE,[17],BE,EUROPE,"[{""result"":7080},{""result"":5403},{""result"":4319},{""result"":5878},{""result"":4620}]",4319,5300,meetups,NR,NR,Munich07072023,44,10,,,,2023-07-07T19:28:08.342Z,2026-01-27T20:41:13.692Z
142,333oh,2023-07-07T00:00:00.000Z,TRUE,[14],DE,EUROPE,"[{""result"":11274},{""result"":9042},{""result"":8764},{""result"":6488},{""result"":9512}]",6488,9106,meetups,,,Munich07072023,44,11,,,,2023-07-07T19:28:08.342Z,2023-11-16T19:35:38.720Z
143,333oh,2023-07-07T00:00:00.000Z,TRUE,[19],DE,EUROPE,"[{""result"":965},{""result"":1177},{""result"":865},{""result"":1138},{""result"":1152}]",865,1085,meetups,WR,WR,Munich07072023,45,1,,,,2023-07-08T09:56:54.257Z,2026-01-27T20:41:12.124Z
144,333oh,2023-07-07T00:00:00.000Z,TRUE,[10],DE,EUROPE,"[{""result"":1634},{""result"":1991},{""result"":-1},{""result"":1472},{""result"":1728}]",1472,1784,meetups,,,Munich07072023,45,2,,,,2023-07-07T19:28:08.356Z,2023-11-16T19:35:38.807Z
145,333oh,2023-07-07T00:00:00.000Z,TRUE,[6],DE,EUROPE,"[{""result"":1705},{""result"":1546},{""result"":2153},{""result"":1990},{""result"":2852}]",1546,1949,meetups,,,Munich07072023,45,3,,,,2023-07-08T09:56:54.258Z,2023-11-16T19:35:38.833Z
146,333oh,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":2168},{""result"":2015},{""result"":2137},{""result"":2768},{""result"":3017}]",2015,2358,meetups,,,Munich07072023,45,4,,,,2023-07-07T19:28:08.356Z,2023-11-16T19:35:38.861Z
147,333oh,2023-07-07T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":2299},{""result"":2256},{""result"":3381},{""result"":2474},{""result"":2408}]",2256,2394,meetups,,,Munich07072023,45,5,,,,2023-07-07T19:28:08.356Z,2023-11-16T19:35:38.875Z
148,333oh,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":2719},{""result"":2458},{""result"":2099},{""result"":2690},{""result"":1924}]",1924,2416,meetups,,,Munich07072023,45,6,,,,2023-07-07T19:28:08.356Z,2023-11-16T19:35:38.895Z
149,777,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":20518},{""result"":21539},{""result"":20133}]",20133,20730,meetups,WR,WR,Munich07072023,46,1,,,,2023-07-07T19:28:08.376Z,2026-01-27T20:41:02.496Z
150,777,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":26644},{""result"":27127},{""result"":23628}]",23628,25800,meetups,NR,NR,Munich07072023,46,2,,,,2023-07-07T19:28:08.376Z,2026-01-27T20:41:04.214Z
151,777,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":25614},{""result"":26756},{""result"":26585}]",25614,26318,meetups,NR,NR,Munich07072023,46,3,,,,2023-07-07T19:28:08.376Z,2026-01-27T20:41:04.214Z
152,777,2023-07-07T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":31071},{""result"":36982},{""result"":33529}]",31071,33861,meetups,,,Munich07072023,46,4,,,,2023-07-07T19:28:08.376Z,2023-11-16T19:35:38.941Z
153,333_team_factory,2023-07-07T00:00:00.000Z,TRUE,"[10,19]",DE,EUROPE,"[{""result"":1051},{""result"":1345},{""result"":-1},{""result"":1111},{""result"":1404}]",1051,1287,meetups,,,Munich07072023,47,1,,,,2023-07-07T19:28:08.402Z,2023-11-16T19:35:38.955Z
154,333_team_factory,2023-07-07T00:00:00.000Z,TRUE,"[11,1]",,EUROPE,"[{""result"":1376},{""result"":1422},{""result"":1459},{""result"":1667},{""result"":1542}]",1376,1474,meetups,,,Munich07072023,47,2,,,,2023-07-07T19:28:08.402Z,2023-11-16T19:35:38.978Z
155,333_team_factory,2023-07-07T00:00:00.000Z,TRUE,"[6,12]",DE,EUROPE,"[{""result"":1965},{""result"":-1},{""result"":1514},{""result"":1479},{""result"":1597}]",1479,1692,meetups,,,Munich07072023,47,3,,,,2023-07-07T19:28:08.402Z,2023-11-16T19:35:38.996Z
156,333_team_factory,2023-07-07T00:00:00.000Z,TRUE,"[15,13]",,EUROPE,"[{""result"":1982},{""result"":1921},{""result"":1858},{""result"":1678},{""result"":1842}]",1678,1874,meetups,,,Munich07072023,47,4,,,,2023-07-07T19:28:08.402Z,2023-11-16T19:35:39.016Z
157,333_team_factory,2023-07-07T00:00:00.000Z,TRUE,"[18,17]",,,"[{""result"":3670},{""result"":3837},{""result"":3429},{""result"":3379},{""result"":3411}]",3379,3503,meetups,,,Munich07072023,47,5,,,,2023-07-07T19:28:08.402Z,2023-11-16T19:35:39.019Z
158,555,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":8347},{""result"":7537},{""result"":7350},{""result"":8446},{""result"":8999}]",7350,8110,meetups,NR,NR,Munich07072023,48,1,,,,2023-07-07T19:28:08.416Z,2026-01-27T20:40:57.492Z
159,555,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":9064},{""result"":8027},{""result"":9872},{""result"":8623},{""result"":8870}]",8027,8852,meetups,,,Munich07072023,48,2,,,,2023-07-07T19:28:08.416Z,2023-11-16T19:35:39.026Z
160,555,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":8787},{""result"":8582},{""result"":8521},{""result"":9642},{""result"":10426}]",8521,9004,meetups,NR,NR,Munich07072023,48,3,,,,2023-07-07T19:28:08.416Z,2026-01-27T20:40:57.492Z
161,555,2023-07-07T00:00:00.000Z,TRUE,[16],DE,EUROPE,"[{""result"":9282},{""result"":8913},{""result"":9186},{""result"":10013},{""result"":8994}]",8913,9154,meetups,,,Munich07072023,48,4,,,,2023-07-07T19:28:08.416Z,2023-11-16T19:35:39.031Z
162,skewb,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":518},{""result"":572},{""result"":445},{""result"":1859},{""result"":205}]",205,512,meetups,WR,WR,Munich07072023,49,1,,,,2023-07-07T19:28:08.428Z,2026-01-27T20:41:24.224Z
163,skewb,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":751},{""result"":937},{""result"":787},{""result"":885},{""result"":873}]",751,848,meetups,,NR,Munich07072023,49,2,,,,2023-07-07T19:28:08.428Z,2026-01-27T20:41:25.712Z
164,skewb,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":778},{""result"":829},{""result"":974},{""result"":832},{""result"":893}]",778,851,meetups,,,Munich07072023,49,3,,,,2023-07-07T19:28:08.428Z,2023-11-16T19:35:39.037Z
165,skewb,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":829},{""result"":823},{""result"":1132},{""result"":643},{""result"":906}]",643,853,meetups,NR,NR,Munich07072023,49,4,,,,2023-07-07T19:28:08.428Z,2026-01-27T20:41:25.712Z
166,skewb,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":898},{""result"":1732},{""result"":1066},{""result"":710},{""result"":924}]",710,963,meetups,NR,,Munich07072023,49,5,,,,2023-07-07T19:28:08.428Z,2026-01-27T20:41:24.213Z
167,333fm,2023-07-07T00:00:00.000Z,TRUE,[6],DE,EUROPE,"[{""result"":60},{""result"":63},{""result"":54}]",54,5900,meetups,,,Munich07072023,50,1,,,,2023-07-07T19:28:08.447Z,2023-11-16T19:35:39.049Z
168,333fm,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":26},{""result"":-1},{""result"":-1}]",26,-1,meetups,WR,,Munich07072023,50,2,,,,2023-07-07T20:23:49.959Z,2026-01-27T20:41:07.483Z
169,333fm,2023-07-07T00:00:00.000Z,TRUE,[10],DE,EUROPE,"[{""result"":29},{""result"":-2},{""result"":-2}]",29,-1,meetups,,,Munich07072023,50,3,,,,2023-07-07T19:28:08.447Z,2023-11-16T19:35:39.052Z
170,333fm,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":29},{""result"":-1},{""result"":-2}]",29,-1,meetups,,,Munich07072023,50,3,,,,2023-07-07T19:28:08.447Z,2023-11-16T19:35:39.054Z
171,pyram,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":695},{""result"":637},{""result"":623},{""result"":560},{""result"":343}]",343,607,meetups,WR,WR,Munich07072023,51,1,,,,2023-07-07T19:28:08.461Z,2026-01-27T20:41:21.211Z
172,pyram,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":776},{""result"":623},{""result"":535},{""result"":738},{""result"":499}]",499,632,meetups,NR,NR,Munich07072023,51,2,,,,2023-07-07T19:28:08.461Z,2026-01-27T20:41:22.729Z
173,pyram,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":807},{""result"":1000},{""result"":721},{""result"":806},{""result"":650}]",650,778,meetups,,,Munich07072023,51,3,,,,2023-07-07T19:28:08.461Z,2023-11-16T19:35:39.077Z
174,pyram,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":788},{""result"":773},{""result"":857},{""result"":841},{""result"":592}]",592,801,meetups,NR,NR,Munich07072023,51,4,,,,2023-07-07T19:28:08.461Z,2026-01-27T20:41:22.729Z
175,222,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":265},{""result"":294},{""result"":375},{""result"":223},{""result"":452}]",223,311,meetups,NR,NR,Munich07072023,52,1,,,,2023-07-07T19:49:48.386Z,2026-01-27T20:40:51.484Z
176,222,2023-07-07T00:00:00.000Z,TRUE,[19],DE,EUROPE,"[{""result"":395},{""result"":327},{""result"":328},{""result"":322},{""result"":317}]",317,326,meetups,,,Munich07072023,52,2,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.089Z
177,222,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":267},{""result"":404},{""result"":392},{""result"":354},{""result"":674}]",267,383,meetups,,,Munich07072023,52,3,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.091Z
178,222,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":527},{""result"":473},{""result"":592},{""result"":480},{""result"":236}]",236,493,meetups,NR,NR,Munich07072023,52,4,,,,2023-07-07T19:49:48.386Z,2026-01-27T20:40:51.484Z
179,222,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":532},{""result"":414},{""result"":524},{""result"":481},{""result"":-1}]",414,512,meetups,,,Munich07072023,52,5,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.098Z
180,222,2023-07-07T00:00:00.000Z,TRUE,[4],RU,EUROPE,"[{""result"":575},{""result"":628},{""result"":509},{""result"":493},{""result"":368}]",368,526,meetups,,,Munich07072023,52,6,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.101Z
181,222,2023-07-07T00:00:00.000Z,TRUE,[16],DE,EUROPE,"[{""result"":783},{""result"":772},{""result"":742},{""result"":503},{""result"":580}]",503,698,meetups,,,Munich07072023,52,7,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.104Z
182,222,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":482},{""result"":352},{""result"":1666},{""result"":-1},{""result"":-1}]",352,-1,meetups,,,Munich07072023,52,8,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.107Z
183,222,2023-07-07T00:00:00.000Z,TRUE,[10],DE,EUROPE,"[{""result"":853},{""result"":-1},{""result"":462},{""result"":763},{""result"":-1}]",462,-1,meetups,,,Munich07072023,52,9,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.110Z
184,222,2023-07-07T00:00:00.000Z,TRUE,[6],DE,EUROPE,"[{""result"":578},{""result"":-2},{""result"":-2},{""result"":-2},{""result"":-2}]",578,-1,meetups,,,Munich07072023,52,10,,,,2023-07-07T19:49:48.386Z,2023-11-16T19:35:39.113Z
185,333_team_bld_old,2023-07-07T00:00:00.000Z,TRUE,"[1,3]",DE,EUROPE,"[{""result"":1226},{""result"":2930},{""result"":4823},{""result"":1698},{""result"":-1}]",1226,3150,meetups,WR,,Munich07072023,53,1,,,,2023-07-07T19:49:48.405Z,2026-01-27T20:42:14.433Z
186,333_team_bld_old,2023-07-07T00:00:00.000Z,TRUE,"[4,11]",,EUROPE,"[{""result"":10016},{""result"":7275},{""result"":8598},{""result"":5607},{""result"":7039}]",5607,7637,meetups,,,Munich07072023,53,2,,,,2023-07-07T19:49:48.405Z,2023-11-16T19:35:39.119Z
187,333_team_bld_old,2023-07-07T00:00:00.000Z,TRUE,"[15,13]",,EUROPE,"[{""result"":10324},{""result"":11043},{""result"":16437},{""result"":14015},{""result"":10208}]",10208,11794,meetups,,,Munich07072023,53,3,,,,2023-07-07T19:49:48.406Z,2024-09-25T01:29:04.153Z
188,333bf,2023-07-07T00:00:00.000Z,TRUE,[3],DE,EUROPE,"[{""result"":2681},{""result"":-1},{""result"":2260}]",2260,-1,meetups,,,Munich07072023,54,1,,,,2023-07-07T19:49:48.415Z,2023-11-16T19:35:39.125Z
189,333bf,2023-07-07T00:00:00.000Z,TRUE,[1],DE,EUROPE,"[{""result"":3898},{""result"":-1},{""result"":3415}]",3415,-1,meetups,,,Munich07072023,54,2,,,,2023-07-07T19:49:48.415Z,2023-11-16T19:35:39.130Z
190,333bf,2023-07-07T00:00:00.000Z,TRUE,[12],DE,EUROPE,"[{""result"":-1},{""result"":-1},{""result"":7874}]",7874,-1,meetups,,,Munich07072023,54,3,,,,2023-07-07T19:49:48.415Z,2023-11-16T19:35:39.132Z
191,333bf,2023-07-07T00:00:00.000Z,TRUE,[19],DE,EUROPE,"[{""result"":-1},{""result"":-1},{""result"":-1}]",-1,-1,meetups,,,Munich07072023,54,4,,,,2023-07-07T19:49:48.415Z,2023-11-16T19:35:39.136Z
192,444,2023-07-07T00:00:00.000Z,TRUE,[11],UA,EUROPE,"[{""result"":4678},{""result"":3946},{""result"":4513},{""result"":4074},{""result"":3619}]",3619,4178,meetups,NR,NR,Munich07072023,55,1,,,,2023-07-07T19:49:48.425Z,2026-01-27T20:40:54.464Z
193,444,2023-07-07T00:00:00.000Z,TRUE,[15],RU,EUROPE,"[{""result"":4883},{""result"":4638},{""result"":4625},{""result"":4742},{""result"":4420}]",4420,4668,meetups,NR,NR,Munich07072023,55,2,,,,2023-07-07T19:49:48.425Z,2026-01-27T20:40:54.464Z
